num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
8,-64.0491,0.02698,0.23386,1237.0,171.82102,-64.07774,0.23386,-64.05907,0.89875,-0.062,0.97213,0.00117,0.98392,0.001,0.001,-0.98507,0.98507,0.0,0.00365,-4.2,16
9,-63.87091,0.12618,0.27862,729.0,103.3587,-63.9946,0.27862,-63.98579,0.50974,-0.0636,0.96413,0.00133,0.97933,0.0005,0.0005,-0.98093,0.98093,0.0,0.00435,-4.2,16
0,-62.57724,0.02338,0.3081,132.0,18.76827,-62.58804,0.3081,-62.60536,0.29877,-0.06347,0.9624,0.00116,0.98228,0.00088,0.00088,-0.984,0.984,0.0,0.00492,-4.1,16
1,-62.57918,0.02137,0.29669,291.0,39.66217,-62.60799,0.29669,-62.58554,0.61954,-0.06347,0.95787,0.00119,0.9805,0.00175,0.00175,-0.98187,0.98187,0.0,0.00474,-4.1,16
2,-62.57362,0.02349,0.28621,165.0,22.71675,-62.5946,0.28621,-62.56978,0.41415,-0.062,0.9604,0.00158,0.97839,0.00194,0.00194,-0.9804,0.9804,0.0,0.00457,-4.1,16
3,-62.58522,0.0188,0.21619,2049.0,287.83245,-62.5947,0.21619,-62.59878,0.45344,-0.0652,0.96467,0.0012,0.9807,0.00075,0.00075,-0.98173,0.98173,0.0,0.00345,-4.1,16
4,-62.33841,0.18099,0.21962,373.0,52.27785,-62.41306,0.21962,-62.43594,0.39208,-0.06307,0.96627,0.00092,0.98623,0.00124,0.00124,-0.988,0.988,0.0,0.00352,-4.1,16
5,-62.58084,0.02077,0.29711,411.0,55.5925,-62.59616,0.29711,-62.61604,0.55485,-0.0624,0.9616,0.00153,0.97722,0.00075,0.00075,-0.97867,0.97867,0.0,0.00475,-4.1,16
6,-62.52563,0.0638,0.26028,1432.0,204.48426,-62.59845,0.26028,-62.5802,0.84709,-0.06147,0.95107,0.00148,0.97942,0.00125,0.00125,-0.98187,0.98187,0.0,0.00416,-4.1,16
7,-62.58667,0.02115,0.23421,2652.0,371.22685,-62.62789,0.23421,-62.61423,0.48541,-0.06493,0.9428,0.00167,0.97367,0.0015,0.0015,-0.97627,0.97627,0.0,0.00374,-4.1,16
8,-62.56871,0.0287,0.28261,1229.0,171.69505,-62.59432,0.28261,-62.60545,0.35915,-0.06213,0.9616,0.00122,0.98128,0.001,0.001,-0.9832,0.9832,0.0,0.00451,-4.1,16
