num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
8,-71.41506,0.03294,0.33859,621.0,432.70804,-71.45556,0.33859,-71.46923,0.72065,-0.06493,0.974,0.00108,0.98389,0.001,0.001,-0.9848,0.9848,0.0,0.00474,-4.7,16
9,-71.394,0.04519,0.27689,569.0,293.26363,-71.43267,0.27689,-71.44308,0.73926,-0.06467,0.96813,0.00083,0.9867,0.0005,0.0005,-0.98787,0.98787,0.0,0.00388,-4.7,16
0,-69.94209,0.025,0.22992,594.0,305.27441,-69.98406,0.22992,-69.95808,0.54579,-0.06387,0.96813,0.00102,0.98345,0.00088,0.00088,-0.9844,0.9844,0.0,0.00329,-4.6,16
1,-69.94521,0.03096,0.30576,609.0,316.97919,-69.98794,0.30576,-69.92256,1.39148,-0.064,0.96347,0.00094,0.9815,0.00175,0.00175,-0.98427,0.98427,0.0,0.00437,-4.6,16
2,-69.94093,0.02928,0.24014,603.0,304.06739,-69.99126,0.24014,-69.96034,0.41435,-0.06253,0.96253,0.00108,0.98258,0.00194,0.00194,-0.9836,0.9836,0.0,0.00343,-4.6,16
3,-69.91772,0.03798,0.21207,582.0,284.47445,-69.97754,0.21207,-69.94917,0.93048,-0.06347,0.968,0.00091,0.98484,0.00075,0.00075,-0.98707,0.98707,0.0,0.00303,-4.6,16
4,-69.93955,0.02946,0.19752,604.0,295.5667,-69.96896,0.19752,-69.93895,0.90228,-0.06373,0.97893,0.00075,0.98569,0.00124,0.00124,-0.98773,0.98773,0.0,0.00282,-4.6,16
5,-69.92141,0.0352,0.2917,764.0,454.5391,-69.95253,0.2917,-70.00906,1.49202,-0.06347,0.9752,0.00088,0.986,0.00075,0.00075,-0.9868,0.9868,0.0,0.00417,-4.6,16
6,-69.92983,0.02762,0.20567,685.0,365.87526,-69.97094,0.20567,-69.88822,1.24589,-0.0616,0.9432,0.00122,0.97697,0.00125,0.00125,-0.98227,0.98227,0.0,0.00294,-4.6,16
7,-69.94275,0.03004,0.27013,608.0,318.21825,-69.98628,0.27013,-69.9433,1.08338,-0.06373,0.968,0.00116,0.98028,0.0015,0.0015,-0.98333,0.98333,0.0,0.00386,-4.6,16
8,-69.9076,0.04514,0.321,584.0,301.24094,-69.97758,0.321,-69.96677,0.61316,-0.0632,0.9624,0.00106,0.98275,0.001,0.001,-0.98507,0.98507,0.0,0.00459,-4.6,16
9,-69.92317,0.0449,0.28363,566.0,278.3593,-69.97088,0.28363,-69.8732,1.03807,-0.0636,0.96653,0.00095,0.98277,0.0005,0.0005,-0.98533,0.98533,0.0,0.00405,-4.6,16
0,-68.46068,0.02967,0.22633,591.0,285.3712,-68.50835,0.22633,-68.4503,0.55773,-0.06493,0.97453,0.00064,0.98733,0.00088,0.00088,-0.99013,0.99013,0.0,0.0033,-4.5,16
1,-68.46568,0.02846,0.34233,630.0,309.96697,-68.48782,0.34233,-68.48381,0.78679,-0.06173,0.96307,0.00102,0.98358,0.00175,0.00175,-0.98533,0.98533,0.0,0.005,-4.5,16
2,-68.47865,0.02959,0.31533,642.0,333.02248,-68.48123,0.31533,-68.51531,0.81024,-0.06333,0.97533,0.00095,0.9862,0.00194,0.00194,-0.9872,0.9872,0.0,0.0046,-4.5,16
3,-68.45895,0.02862,0.32841,728.0,435.92083,-68.49136,0.32841,-68.49554,0.97875,-0.06467,0.95933,0.00102,0.98352,0.00075,0.00075,-0.98507,0.98507,0.0,0.00479,-4.5,16
4,-68.45289,0.03458,0.16819,604.0,315.6005,-68.4936,0.16819,-68.46103,0.94984,-0.06347,0.97813,0.00084,0.98428,0.00124,0.00124,-0.98613,0.98613,0.0,0.00246,-4.5,16
5,-68.46011,0.02225,0.33331,714.0,366.37699,-68.48737,0.33331,-68.47394,0.47341,-0.062,0.95133,0.00108,0.98295,0.00075,0.00075,-0.9848,0.9848,0.0,0.00487,-4.5,16
6,-68.46876,0.0302,0.19806,724.0,358.63175,-68.47642,0.19806,-68.47404,0.53584,-0.0648,0.97813,0.00075,0.98744,0.00125,0.00125,-0.9884,0.9884,0.0,0.00289,-4.5,16
7,-68.46646,0.0253,0.32625,631.0,316.89688,-68.48782,0.32625,-68.49521,0.35541,-0.06093,0.94547,0.00117,0.98205,0.0015,0.0015,-0.98467,0.98467,0.0,0.00476,-4.5,16
8,-68.43311,0.04612,0.26008,584.0,308.17372,-68.48875,0.26008,-68.48378,0.63204,-0.0628,0.9644,0.00105,0.98342,0.001,0.001,-0.9856,0.9856,0.0,0.0038,-4.5,16
9,-68.43301,0.04835,0.21593,569.0,351.91707,-68.48592,0.21593,-68.49918,0.57235,-0.06453,0.96613,0.00088,0.98644,0.0005,0.0005,-0.98747,0.98747,0.0,0.00315,-4.5,16
0,-66.96685,0.03774,0.32168,551.0,347.88408,-67.02441,0.32168,-66.96365,0.76882,-0.0616,0.9584,0.00119,0.97831,0.00088,0.00088,-0.98227,0.98227,0.0,0.0048,-4.4,16
1,-66.99202,0.02529,0.28992,634.0,342.04531,-67.00911,0.28992,-66.993,0.43528,-0.06213,0.97093,0.00134,0.97866,0.00175,0.00175,-0.98027,0.98027,0.0,0.00433,-4.4,16
2,-66.99453,0.02244,0.24084,620.0,317.21753,-67.01511,0.24084,-66.98544,0.57007,-0.06387,0.97027,0.00095,0.98395,0.00194,0.00194,-0.9852,0.9852,0.0,0.00359,-4.4,16
